"Latin.name","Species","Family","Life.Form","USDA.Code","Rep","Exp","TRT","Code","YearCollected","Lat","Long","SoilMoisture","VegHeight","OHeight","CC1","CC2","CC3","CCAvg","CC.Relative","Stomatal.Conductance","WetWeight","DryWeight","LeafArea","LDMC","LWC","SLA","LMA","D15N","D13C","Percent_N","Percent_C","CN_ratio"
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",5,"ITEX","XXX","GENALGITEXXXX5","2017",40.0607,-105.58975,"12",9,9,101.5,39.9,3.5,48.3,1.713814848,NaN,0.08412,0.01723,1.831,204.8264384,795.1735616,106.268137,0.0094,-0.9346,-24.473,1.2812,46.8186,36.5429
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",5,"SAD","MOIST","GENALGSADMST5","2017",40.05546667,-105.5895,"13.5",5.6,7.5,60.2,75.7,61.3,65.73333333,2.332396743,NaN,0.10311,0.02485,2.096,241.0047522,758.9952478,84.34607646,0.0119,1.824,-25.3907,2.0578,48.8171,23.7234
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",6,"SAD","MOIST","GENALGSADMST6","2017",40.05543333,-105.5895,"6.6",9.5,11,69.8,88.9,92.6,83.76666667,2.972268263,NaN,0.3059,0.05487,4.504,179.3723439,820.6276561,82.08492801,0.0122,NaN,NaN,NaN,NaN,NaN
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",7,"SAD","MOIST","GENALGSADMST7","2017",40.05543333,-105.5895,"15.4",5,6,68.7,59.2,60.7,62.86666667,2.230679644,NaN,0.0976,0.01729,1.87,177.1516393,822.8483607,108.1550029,0.0092,3.2159,-27.3985,2.1776,47.9645,22.0267
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",8,"SAD","MOIST","GENALGSADMST8","2017",40.05541667,-105.5895167,"4.6",9,9,63.5,56.1,69.2,62.93333333,2.233045157,NaN,0.3816,0.07945,6.281,208.2023061,791.7976939,79.05601007,0.0126,NaN,NaN,NaN,NaN,NaN
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",9,"SAD","MOIST","GENALGSADMST9","2017",40.05543333,-105.5895167,"13.9",4.7,6.3,60.6,48.2,69.8,59.53333333,2.112403946,NaN,0.05588,0.01248,1.078,223.3357194,776.6642806,86.37820513,0.0116,5.0734,-27.0085,2.0995,49.0712,23.373
"Gentianoides algida","GENALG","Gentianaceae","Forb","GEAL2",10,"SAD","MOIST","GENALGSADMST10","2017",40.05545,-105.5895667,"8.1",6.5,8.2,80.3,77.7,73.2,77.06666667,2.734534112,NaN,0.2855,0.06149,5.413,215.3765324,784.6234676,88.03057408,0.0114,NaN,NaN,NaN,NaN,NaN
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"ITEX","XNW","GEUROSITEXXNW1","2017",40.0607,-105.58975,"6",11,14.5,35.4,40,104.8,60.06666667,2.131328058,NaN,0.38105,0.11086,10.358,290.9329484,709.0670516,93.43315894,0.0107,-0.5258,-27.0179,2.0425,45.7913,22.4193
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"ITEX","XXW","GEUROSITEXXXW1","2017",40.06066667,-105.5897167,"32.3",9.8,13,17.2,9.4,28.9,18.5,0.656430118,NaN,0.1494,0.04206,4.696,281.5261044,718.4738956,111.6500238,0.009,1.4255,-26.5762,2.4828,48.5325,19.5477
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"ITEX","XXX","GEUROSITEXXXX1","2017",40.0599,-105.5886833,"43.4",10,11,19.3,47.9,63.4,43.53333333,1.544680601,NaN,0.15161,0.04771,3.931,314.6890047,685.3109953,82.39362817,0.0121,0.629,-26.5972,1.7302,47.5887,27.5048
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"SAD","DRY","GEUROSSADDRY1","2017",40.05493333,-105.58845,"6",7.6,9.4,22.3,36.8,21.7,26.93333333,0.955667631,NaN,0.2543,0.08256,6.481,324.6559182,675.3440818,78.5004845,0.0127,-0.5892,-26.9101,2.1799,46.6149,21.3837
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"SAD","FF","GEUROSSADFF1","2017",40.06525,-105.5998333,"4.1",4.2,8.6,26.3,25.5,21,24.26666667,0.861047074,NaN,0.13141,0.04189,3.488,318.7733049,681.2266951,83.26569587,0.012,-0.8992,-27.6727,1.9151,46.3953,24.2266
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"SAD","MOIST","GEUROSSADMST1","2017",40.05523333,-105.5899833,NaN,7.8,7.8,16.4,12.7,48.5,25.86666667,0.917819408,NaN,0.28412,0.08286,7.469,291.6373363,708.3626637,90.13999517,0.0111,-0.6185,-27.5802,2.2102,46.6128,21.0895
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"SAD","SNOWBED","GEUROSSADSB1","2017",NaN,NaN,NaN,13.4,13.4,36.9,20.2,15.9,24.33333333,0.863412587,NaN,0.26633,0.06761,8.029,253.8579957,746.1420043,118.7546221,0.0084,0.7,-26.1375,3.278,47.0135,14.3422
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",1,"SAD","WET","GEUROSSADWET1","2017",40.05396667,-105.5903833,NaN,24.4,24.8,24.5,41.2,49.2,38.3,1.358987757,NaN,0.9955,0.2148,28.335,215.7709694,784.2290306,131.9134078,0.0076,0.7905,-28.1474,3.3335,47.7397,14.321
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"ITEX","XNW","GEUROSITEXXNW2","2017",40.0607,-105.58975,"10.9",15,17.5,63.2,25.4,42.6,43.73333333,1.551777143,NaN,0.66621,0.17245,16.936,258.8523138,741.1476862,98.20817628,0.0102,1.3459,-26.8691,2.4711,45.4471,18.3918
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"ITEX","XXW","GEUROSITEXXXW2","2017",40.06066667,-105.5897167,"42",7.3,10.5,10.5,48.7,17.8,25.66666667,0.910722866,NaN,0.1779,0.04576,5.404,257.2231591,742.7768409,118.0944056,0.0085,0.9338,-26.7971,2.7256,48.0764,17.6386
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"ITEX","XXX","GEUROSITEXXXX2","2017",40.0599,-105.5886833,"42.9",7,7,14.8,10.9,2,9.233333333,0.32762368,NaN,0.05593,0.01764,1.633,315.3942428,684.6057572,92.57369615,0.0108,0.933,-26.7026,1.9668,47.17,23.9827
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"SAD","DRY","GEUROSSADDRY2","2017",40.0549,-105.5884667,"8",12,14.7,33.7,32,56.6,40.76666667,1.446511773,NaN,0.03084,0.01036,0.894,335.9273671,664.0726329,86.29343629,0.0116,-1.2191,-27.0825,1.9567,47.4893,24.2695
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"SAD","FF","GEUROSSADFF2","2017",40.06525,-105.5998333,"3.1",4.1,6.5,36.5,29,54.9,40.13333333,1.424039391,NaN,0.1549,0.04905,4.224,316.655907,683.344093,86.11620795,0.0116,-0.9255,-28.5421,1.9979,47.3747,23.7118
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"SAD","MOIST","GEUROSSADMST2","2017",40.05523333,-105.59,NaN,8,8,12.6,23,28.8,21.46666667,0.761695488,NaN,0.3891,0.10636,9.798,273.3487535,726.6512465,92.12109816,0.0109,0.5449,-25.3471,2.5905,46.4739,17.9404
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"SAD","SNOWBED","GEUROSSADSB2","2017",NaN,NaN,NaN,19.4,21.3,11.8,32.4,23.9,22.7,0.805457496,NaN,0.54661,0.13904,13.903,254.3678308,745.6321692,99.99280783,0.01,-0.9471,-24.5994,2.7584,46.8369,16.9795
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",2,"SAD","WET","GEUROSSADWET2","2017",40.05396667,-105.5903833,NaN,19,21,53.8,40,49.4,47.73333333,1.693707979,NaN,0.5235,0.12815,15.154,244.7946514,755.2053486,118.2520484,0.0085,2.1521,-26.9078,2.8381,47.952,16.8955
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"ITEX","XNW","GEUROSITEXXNW3","2017",40.0607,-105.58975,"12.9",15.5,20.5,12.2,7,14.5,11.23333333,0.398589098,NaN,0.19201,0.04675,5.408,243.4769022,756.5230978,115.6791444,0.0086,1.8845,-26.6777,2.3975,47.4337,19.7847
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"ITEX","XXW","GEUROSITEXXXW3","2017",40.06071667,-105.58975,"25.5",14.5,20,32.7,9.4,12.1,18.06666667,0.641054277,NaN,0.6439,0.15695,15.645,243.7490294,756.2509706,99.68142721,0.01,0.7519,-26.2368,2.6601,47.1201,17.7134
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"ITEX","XXX","GEUROSITEXXXX3","2017",40.06035,-105.5900167,"23.3",19.5,21.5,11.1,9.2,8.9,9.733333333,0.345365035,NaN,0.01655,0.00488,0.626,294.8640483,705.1359517,128.2786885,0.0078,-0.3064,-26.5415,2.5205,47.0042,18.6485
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"SAD","DRY","GEUROSSADDRY3","2017",40.05488333,-105.58855,"13.9",12,14,34.4,45.2,26.6,35.4,1.256087901,NaN,0.43666,0.13299,11.476,304.5619017,695.4380983,86.29220242,0.0116,2.4158,-25.4693,2.1587,46.3541,21.4727
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"SAD","FF","GEUROSSADFF3","2017",40.06525,-105.5998333,"4.1",6.1,8.5,19.5,4,29.3,17.6,0.62449568,NaN,0.239,0.07459,6.247,312.0920502,687.9079498,83.75117308,0.0119,-2.4098,-27.5643,1.9551,45.8454,23.4491
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"SAD","MOIST","GEUROSSADMST3","2017",40.05523333,-105.5901667,NaN,9,9.5,5.1,50.1,21.4,25.53333333,0.905991838,NaN,0.40555,0.12034,10.377,296.732832,703.267168,86.23067974,0.0116,0.4409,-25.8224,2.1293,47.3679,22.2454
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"SAD","SNOWBED","GEUROSSADSB3","2017",NaN,NaN,NaN,17.5,23.3,9.8,7.8,43.3,20.3,0.720298994,NaN,0.03341,0.00953,1.621,285.2439389,714.7560611,170.0944386,0.0059,-0.1858,-26.4498,2.8095,47.1786,16.7927
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",3,"SAD","WET","GEUROSSADWET3","2017",40.05396667,-105.5903833,NaN,19,21.4,29.4,59.3,23.8,37.5,1.33060159,NaN,0.8483,0.20531,26.281,242.0252269,757.9747731,128.0064293,0.0078,1.5214,-28.1545,2.9444,47.3518,16.082
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"ITEX","XNW","GEUROSITEXXNW4","2017",40.0607,-105.58975,"9",18.5,22,28.2,2,18.4,16.2,0.574819887,NaN,0.5955,0.15351,15.167,257.7833753,742.2166247,98.80138102,0.0101,-0.413,-27.4381,2.8571,46.7129,16.3499
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"ITEX","XXW","GEUROSITEXXXW4","2017",40.06071667,-105.58975,"24.9",15.9,19,13.5,38.5,21.4,24.46666667,0.868143615,NaN,0.53137,0.1277,11.781,240.322186,759.677814,92.25528583,0.0108,1.0585,-26.1578,2.8011,47.5761,16.9849
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"ITEX","XXX","GEUROSITEXXXX4","2017",40.06035,-105.5900167,"15.9",15.4,15.4,31.2,20,8.8,20,0.709654181,NaN,0.5983,0.16738,14.911,279.7593181,720.2406819,89.08471741,0.0112,-0.3538,-26.0249,2.5322,47.0546,18.5825
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"SAD","DRY","GEUROSSADDRY4","2017",40.05491667,-105.5885833,"4.1",7,8.5,20.8,10.1,47.4,26.1,0.926098707,NaN,0.2426,0.07373,6.173,303.915911,696.084089,83.72439984,0.0119,-1.0796,-25.9459,2.681,46.9615,17.5165
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"SAD","FF","GEUROSSADFF4","2017",40.06525,-105.5998333,"5",8.1,8.1,47.4,18.8,32.8,33,1.170929399,NaN,0.28537,0.08999,5.125,315.3449907,684.6550093,56.95077231,0.0176,-1.7066,-27.7193,1.6725,38.8854,23.2496
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"SAD","MOIST","GEUROSSADMST4","2017",40.05525,-105.5900833,NaN,8.5,8.8,77.2,28.3,18,41.16666667,1.460704857,NaN,0.4056,0.10814,8.881,266.617357,733.382643,82.12502312,0.0122,0.7893,-26.06,2.7746,47.3547,17.0674
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"SAD","SNOWBED","GEUROSSADSB4","2017",NaN,NaN,NaN,16.6,18.5,56.8,17.2,11.9,28.63333333,1.015988236,NaN,0.61683,0.16935,17.233,274.5489033,725.4510967,101.7596693,0.0098,-1.6478,-26.1831,3.0497,47.1627,15.4649
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",4,"SAD","WET","GEUROSSADWET4","2017",40.05396667,-105.5903833,NaN,15.5,15.5,15.8,13,20,16.26666667,0.577185401,NaN,0.48836,0.11038,14.67,226.0217872,773.9782128,132.9045117,0.0075,1.2948,-27.7801,2.9666,46.9477,15.8252
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"ITEX","XNW","GEUROSITEXXNW5","2017",40.06035,-105.5900167,"52.3",15,19,4.3,23.5,16.3,14.7,0.521595823,NaN,0.35213,0.08903,7.682,252.8327606,747.1672394,86.28552173,0.0116,-1.5165,-27.3997,2.3035,47.7985,20.7508
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"ITEX","XXW","GEUROSITEXXXW5","2017",40.06071667,-105.58975,"33.5",19.5,19.5,8.7,53.6,11.9,24.73333333,0.877605671,NaN,0.82006,0.20597,17.002,251.1645489,748.8354511,82.54600184,0.0121,1.3843,-26.0018,2.7479,47.7384,17.3725
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"ITEX","XXX","GEUROSITEXXXX5","2017",40.0607,-105.58975,"11.5",11,13.5,34.6,31.2,11.5,25.76666667,0.914271137,NaN,0.14697,0.04182,5.221,284.5478669,715.4521331,124.844572,0.008,-0.6973,-27.6538,2.6426,47.199,17.8609
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"SAD","DRY","GEUROSSADDRY5","2017",40.05495,-105.5885833,"9",6.5,8.4,69.6,33.4,23.3,42.1,1.493822052,NaN,0.316,0.105,8.612,332.278481,667.721519,82.01904762,0.0122,-0.1615,-27.0541,2.2881,46.377,20.2684
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"SAD","FF","GEUROSSADFF5","2017",40.06525,-105.5998333,"4.1",7,8.3,41,15.4,35.7,30.7,1.089319168,NaN,0.2385,0.07413,5.108,310.8176101,689.1823899,68.90597599,0.0145,-2.3056,-28.5076,2.2106,46.336,20.9613
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"SAD","MOIST","GEUROSSADMST5","2017",40.05526667,-105.5901333,NaN,9,9,14.2,19.3,9.2,14.23333333,0.505037226,NaN,0.23912,0.0742,5.926,310.3044496,689.6955504,79.86522911,0.0125,-1.5365,-27.2766,2.4728,47.3031,19.1293
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"SAD","SNOWBED","GEUROSSADSB5","2017",NaN,NaN,NaN,14,14,59.4,27,10.4,32.26666667,1.144908746,NaN,0.2947,0.06599,9.319,223.9226332,776.0773668,141.2183664,0.0071,1.0458,-28.3367,3.276,47.0536,14.3632
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",5,"SAD","WET","GEUROSSADWET5","2017",40.05396667,-105.5903833,NaN,14.7,15.6,28.8,19.5,11,19.76666667,0.701374883,NaN,0.35473,0.10382,9.268,292.6733008,707.3266992,89.26989019,0.0112,1.7491,-27.1972,2.3025,46.0942,20.0195
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"ITEX","XNW","GEUROSITEXXNW6","2017",40.06035,-105.5900167,"34",19,19,97.1,34.1,21.9,51.03333333,1.810800919,NaN,0.5416,0.1073,12.499,198.1166913,801.8833087,116.4864865,0.0086,0.5334,-28.0305,2.6585,47.5084,17.8704
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"ITEX","XXW","GEUROSITEXXXW6","2017",40.06036667,-105.5899333,"34.6",18.4,19,57.5,7.5,4.1,23.03333333,0.817285065,NaN,0.3882,0.0889,8.113771,229.0056672,770.9943328,91.26851519,0.011,0.5287,-25.3068,2.3542,47.0749,19.9962
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"SAD","DRY","GEUROSSADDRY6","2017",40.055,-105.5886,"8",7,7.5,10.1,39.4,55,34.83333333,1.235981032,NaN,0.1889,0.06276,5.695,332.23928,667.76072,90.74251115,0.011,-0.4911,-26.9608,2.1777,46.8202,21.4994
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"SAD","FF","GEUROSSADFF6","2017",40.06525,-105.5998333,"13.9",8,9.5,43.2,17.4,33.9,31.5,1.117705336,NaN,0.29811,0.09735,7.578,326.5573111,673.4426889,77.84283513,0.0128,0.1015,-26.8227,2.1534,47.0946,21.8703
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"SAD","MOIST","GEUROSSADMST6","2017",40.05526667,-105.5901833,NaN,12.5,13,43.6,25,15.7,28.1,0.997064125,NaN,0.57012,0.14743,12.733,258.5946818,741.4053182,86.36641118,0.0116,1.2145,-26.7749,3.1753,47.7323,15.0326
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"SAD","SNOWBED","GEUROSSADSB6","2017",NaN,NaN,NaN,11,11,36.6,16.6,38,30.4,1.078674356,NaN,0.28841,0.08008,9.196,277.6602753,722.3397247,114.8351648,0.0087,-0.7044,-26.1456,2.5371,45.5869,17.9681
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",6,"SAD","WET","GEUROSSADWET6","2017",40.05396667,-105.5903833,NaN,14.5,14.5,17.8,12.8,24.9,18.5,0.656430118,NaN,0.3456,0.09059,8.715,262.1238426,737.8761574,96.20267138,0.0104,1.5074,-28.0543,3.0919,46.7566,15.1223
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"ITEX","XNW","GEUROSITEXXNW7","2017",40.06035,-105.5900167,"60.3",8.5,9,20.5,50.9,24.6,32,1.13544669,NaN,0.3259,0.08417,9.215,258.2694078,741.7305922,109.4808126,0.0091,0.5424,-27.5617,3.2287,47.257,14.6364
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"ITEX","XXW","GEUROSITEXXXW7","2017",40.06036667,-105.5899333,"56.8",17,19,21.8,9.7,15.1,15.53333333,0.551164747,NaN,0.55075,0.12547,14.786,227.8166137,772.1833863,117.8449032,0.0085,0.2019,-25.9349,2.4756,47.0532,19.0065
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"SAD","DRY","GEUROSSADDRY7","2017",40.05505,-105.5886,"4.1",9,10.7,34.8,38.7,25.1,32.86666667,1.166198372,NaN,0.01255,0.00399,0.517,317.9282869,682.0717131,129.5739348,0.0077,0.4118,-26.8391,2.0454,47.3806,23.1649
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"SAD","FF","GEUROSSADFF7","2017",40.06525,-105.5998333,"5",9.8,12,46.1,43.3,19.7,36.36666667,1.290387853,NaN,0.42,0.1287,9.21,306.4285714,693.5714286,71.56177156,0.014,0.3332,-27.1246,2.3364,47.0244,20.1266
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"SAD","MOIST","GEUROSSADMST7","2017",40.05531667,-105.5902167,NaN,10,12,124.7,20.3,40.2,61.73333333,2.190465906,NaN,0.3307,0.09508,9.496,287.5113396,712.4886604,99.87379049,0.01,0.6095,-26.3972,2.8713,47.3907,16.5052
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"SAD","SNOWBED","GEUROSSADSB7","2017",NaN,NaN,NaN,11.5,11.5,36.9,43.9,10.6,30.46666667,1.08103987,NaN,0.3256,0.09339,10.05,286.8243243,713.1756757,107.6132348,0.0093,-0.845,-26.4336,2.8447,46.7106,16.4204
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",7,"SAD","WET","GEUROSSADWET7","2017",40.05396667,-105.5903833,NaN,18.5,18.5,23.8,41.5,56.9,40.73333333,1.445329016,NaN,0.6029,0.12936,18.121,214.5629458,785.4370542,140.0819419,0.0071,-1.3012,-27.5352,3.6692,46.5635,12.6903
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"ITEX","XNW","GEUROSITEXXNW8","2017",40.0599,-105.5886833,"66.5",12,14,9.5,51.3,10.4,23.73333333,0.842122962,NaN,0.269,0.07998,9.023,297.3234201,702.6765799,112.8157039,0.0089,2.3728,-28.7272,1.8741,47.7276,25.4673
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"ITEX","XXW","GEUROSITEXXXW8","2017",40.0603,-105.5899667,"17.2",10,14,63.3,14.8,49.5,42.53333333,1.509197892,NaN,0.3002,0.08298,9.632,276.4157229,723.5842771,116.0761629,0.0086,0.2783,-27.9054,2.6574,47.6733,17.94
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"SAD","DRY","GEUROSSADDRY8","2017",40.05508333,-105.5886333,"6",11.6,12.5,20.6,18.4,36.6,25.2,0.894164269,NaN,0.4677,0.15303,14.351,327.1969211,672.8030789,93.77899758,0.0107,-1.0149,-26.3251,2.1261,46.4672,21.8555
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"SAD","FF","GEUROSSADFF8","2017",40.06525,-105.5998333,"5",5,5.8,50,58.6,62.7,57.1,2.026062688,NaN,0.2275,0.07799,4.35,342.8131868,657.1868132,55.77638159,0.0179,-1.8958,-27.5349,1.632,46.1954,28.3055
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"SAD","MOIST","GEUROSSADMST8","2017",40.05536667,-105.5902,NaN,10,11,55.5,27.1,18.4,33.66666667,1.194584539,NaN,0.25085,0.07026,5.575,280.0877018,719.9122982,79.3481355,0.0126,-0.9164,-26.9882,2.4244,47.808,19.7194
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"SAD","SNOWBED","GEUROSSADSB8","2017",NaN,NaN,NaN,21,23,14.5,22.7,46.6,27.93333333,0.99115034,NaN,0.03153,0.00889,1.012,281.9536949,718.0463051,113.8357705,0.0088,-1.3536,-25.0891,3.046,46.9225,15.4048
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",8,"SAD","WET","GEUROSSADWET8","2017",40.05396667,-105.5903833,NaN,19,21.5,41.5,22.3,56.1,39.96666667,1.418125606,NaN,0.81,0.22318,19.982,275.5308642,724.4691358,89.53311229,0.0112,0.99,-26.5435,2.2937,46.4108,20.2339
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"ITEX","XNW","GEUROSITEXXNW9","2017",40.0599,-105.5886833,"73.9",9.5,12,25.1,22.2,33,26.76666667,0.949753846,NaN,0.322,0.08605,7.891,267.2360248,732.7639752,91.70249855,0.0109,0.7508,-25.7623,2.1209,47.4708,22.3823
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"ITEX","XXW","GEUROSITEXXXW9","2017",40.06036667,-105.5896,"66.5",11,13,35.9,1,1.9,12.93333333,0.458909704,NaN,0.35363,0.09911,8.391,280.2646834,719.7353166,84.6635052,0.0118,2.1313,-27.0848,2.1493,47.502,22.1013
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"SAD","DRY","GEUROSSADDRY9","2017",40.05515,-105.5886167,"14.8",11,11.2,39.5,60.3,15.3,38.36666667,1.361353271,NaN,0.41333,0.14963,14.783,362.010984,637.989016,98.79703268,0.0101,-1.122,-26.173,1.8248,46.0602,25.2412
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"SAD","FF","GEUROSSADFF9","2017",40.06525,-105.5998333,"5",9.5,11.5,44.9,37.4,26.6,36.3,1.288022339,NaN,0.5437,0.17031,10.434,313.242597,686.757403,61.26475251,0.0163,-0.5997,-26.8875,2.0014,47.1726,23.5697
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"SAD","MOIST","GEUROSSADMST9","2017",40.05538333,-105.5901333,NaN,13.5,13.5,70.1,102.6,64.3,79,2.803134016,NaN,0.5562,0.14363,13.272,258.234448,741.765552,92.40409385,0.0108,0.7136,-27.2471,2.636,48.1256,18.2568
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"SAD","SNOWBED","GEUROSSADSB9","2017",NaN,NaN,NaN,12,13.6,10.3,11.4,11.3,11,0.3903098,NaN,0.29585,0.0816,9.23,275.815447,724.184553,113.1127451,0.0088,-2.9845,-26.6282,2.3491,45.129,19.2109
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",9,"SAD","WET","GEUROSSADWET9","2017",40.05396667,-105.5903833,NaN,21.6,21.7,42.7,49.8,26.9,39.8,1.412211821,NaN,0.04436,0.01335,1.87,300.9467989,699.0532011,140.0749064,0.0071,1.725,-26.2571,3.1185,48.0303,15.4018
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",10,"ITEX","XNW","GEUROSITEXXNW10","2017",40.0599,-105.5886833,"62",12,17,1.9,1.9,3.3,2.366666667,0.083975745,NaN,0.2734,0.08416,7.489,307.8273592,692.1726408,88.98526616,0.0112,-1.2426,-26.0924,1.4698,45.9703,31.2755
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",10,"ITEX","XXW","GEUROSITEXXXW10","2017",40.0603,-105.5896,"70.5",10,13,25.1,18.6,24.4,22.7,0.805457496,NaN,0.31878,0.08316,8.945,260.8695652,739.1304348,107.5637326,0.0093,1.3179,-26.2845,2.4438,47.6321,19.4906
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",10,"SAD","DRY","GEUROSSADDRY10","2017",40.0552,-105.5885833,"4.1",7.5,8.5,18.7,21.1,52.5,30.76666667,1.091684682,NaN,0.14553,0.05078,4.964,348.9314918,651.0685082,97.75502166,0.0102,0.3744,-26.5187,1.8953,45.7504,24.1386
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",10,"SAD","FF","GEUROSSADFF10","2017",40.06525,-105.5998333,"6",5,6.5,1,NaN,NaN,1,0.035482709,NaN,0.00809,0.00204,0.278,252.1631644,747.8368356,136.2745098,0.0073,-0.7889,-26.5937,1.8553,46.293,24.9523
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",10,"SAD","MOIST","GEUROSSADMST10","2017",40.05543333,-105.5901,NaN,14,15.3,4.9,13.2,26.5,14.86666667,0.527509608,NaN,0.633,0.17513,12.952,276.6666667,723.3333333,73.95648946,0.0135,-0.4266,-27.0298,2.4417,47.2728,19.361
"Geum rossii","GEUROS","Rosaceae","Forb","GERO2",10,"SAD","SNOWBED","GEUROSSADSB10","2017",NaN,NaN,NaN,14.9,14.9,23.3,23.7,68.5,38.5,1.366084299,NaN,0.6685,0.18323,17.386,274.0912491,725.9087509,94.88620859,0.0105,-2.2262,-24.9654,2.795,46.7178,16.7147
"Juncus drummondii","JUNDRU","Juncaceae","Graminoid","JUDR",1,"SAD","SNOWBED","JUNDRUSADSB1","2017",40.05478333,-105.5914833,"6.9",25,25,4,1.1,5,3.366666667,0.119458454,NaN,0.13801,0.0456,2.597,330.4108398,669.5891602,56.95175439,0.0176,3.9483,-25.7939,1.16,47.1701,40.6623
